row_index,sample_id,case_id,annotation_id,label,split,center,raw_tiff_path,raw_tiff_sha256,level,orientation,image_width,image_height,bbox_x,bbox_y,bbox_w,bbox_h,policy_id,bbox_x0,bbox_y0,bbox_x1,bbox_y1,original_area,original_centroid_x,original_centroid_y,clipped_x0,clipped_y0,clipped_x1,clipped_y1,clipped_area,clipped_area_fraction,anchor_x,anchor_y,anchor_delta_x,anchor_delta_y,was_clipped,mpp_x,mpp_y,mpp_source,scale_geometry_json
10,002__002__ann20__y1,002,20,1,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,2172.0,3232.5,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2172.0,3232.5,2222.0,3282.5,2500.0,2197.0,3257.5,2172.0,3232.5,2222.0,3282.5,2500.0,1.0,2197.0,3257.5,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":2197.0,""anchor_y"":3257.5,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5010121457489879,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1950,""realized_x1"":2444,""realized_y0"":3010,""realized_y1"":3504,""requested_x0"":1950,""requested_x1"":2444,""requested_y0"":3010,""requested_y1"":3504,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2197.0,""anchor_y"":3257.5,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2135,""realized_x1"":2258,""realized_y0"":3196,""realized_y1"":3319,""requested_x0"":2135,""requested_x1"":2258,""requested_y0"":3196,""requested_y1"":3319,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2197.0,""anchor_y"":3257.5,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2073,""realized_x1"":2320,""realized_y0"":3134,""realized_y1"":3381,""requested_x0"":2073,""requested_x1"":2320,""requested_y0"":3134,""requested_y1"":3381,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
11,002__002__ann5__y0,002,5,0,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,1872.0,319.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1872.0,319.0,1922.0,369.0,2500.0,1897.0,344.0,1872.0,319.0,1922.0,369.0,2500.0,1.0,1897.0,344.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":1897.0,""anchor_y"":344.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1650,""realized_x1"":2144,""realized_y0"":97,""realized_y1"":591,""requested_x0"":1650,""requested_x1"":2144,""requested_y0"":97,""requested_y1"":591,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1897.0,""anchor_y"":344.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1835,""realized_x1"":1958,""realized_y0"":282,""realized_y1"":405,""requested_x0"":1835,""requested_x1"":1958,""requested_y0"":282,""requested_y1"":405,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1897.0,""anchor_y"":344.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1773,""realized_x1"":2020,""realized_y0"":220,""realized_y1"":467,""requested_x0"":1773,""requested_x1"":2020,""requested_y0"":220,""requested_y1"":467,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
12,002__002__ann6__y1,002,6,1,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,4397.0,191.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4397.0,191.0,4447.0,241.0,2500.0,4422.0,216.0,4397.0,191.0,4447.0,241.0,2500.0,1.0,4422.0,216.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":4422.0,""anchor_y"":216.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.43724696356275305,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4175,""realized_x1"":4669,""realized_y0"":0,""realized_y1"":494,""requested_x0"":4175,""requested_x1"":4669,""requested_y0"":-31,""requested_y1"":463,""shift_x"":0,""shift_y"":31,""side_px"":494,""token_start_col"":6,""token_start_row"":4},""28um"":{""anchor_x"":4422.0,""anchor_y"":216.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4360,""realized_x1"":4483,""realized_y0"":154,""realized_y1"":277,""requested_x0"":4360,""requested_x1"":4483,""requested_y0"":154,""requested_y1"":277,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4422.0,""anchor_y"":216.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4298,""realized_x1"":4545,""realized_y0"":92,""realized_y1"":339,""requested_x0"":4298,""requested_x1"":4545,""requested_y0"":92,""requested_y1"":339,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
13,002__002__ann7__y1,002,7,1,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,1842.0,1558.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1842.0,1558.0,1892.0,1608.0,2500.0,1867.0,1583.0,1842.0,1558.0,1892.0,1608.0,2500.0,1.0,1867.0,1583.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":1867.0,""anchor_y"":1583.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1620,""realized_x1"":2114,""realized_y0"":1336,""realized_y1"":1830,""requested_x0"":1620,""requested_x1"":2114,""requested_y0"":1336,""requested_y1"":1830,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1867.0,""anchor_y"":1583.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1805,""realized_x1"":1928,""realized_y0"":1521,""realized_y1"":1644,""requested_x0"":1805,""requested_x1"":1928,""requested_y0"":1521,""requested_y1"":1644,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1867.0,""anchor_y"":1583.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1743,""realized_x1"":1990,""realized_y0"":1459,""realized_y1"":1706,""requested_x0"":1743,""requested_x1"":1990,""requested_y0"":1459,""requested_y1"":1706,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
14,002__002__ann8__y0,002,8,0,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,3783.0,2346.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3783.0,2346.0,3833.0,2396.0,2500.0,3808.0,2371.0,3783.0,2346.0,3833.0,2396.0,2500.0,1.0,3808.0,2371.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":3808.0,""anchor_y"":2371.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3561,""realized_x1"":4055,""realized_y0"":2124,""realized_y1"":2618,""requested_x0"":3561,""requested_x1"":4055,""requested_y0"":2124,""requested_y1"":2618,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3808.0,""anchor_y"":2371.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3746,""realized_x1"":3869,""realized_y0"":2309,""realized_y1"":2432,""requested_x0"":3746,""requested_x1"":3869,""requested_y0"":2309,""requested_y1"":2432,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3808.0,""anchor_y"":2371.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3684,""realized_x1"":3931,""realized_y0"":2247,""realized_y1"":2494,""requested_x0"":3684,""requested_x1"":3931,""requested_y0"":2247,""requested_y1"":2494,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
15,002__002__ann9__y1,002,9,1,train,7,datasets/midogpp/raw/MIDOGpp/images/002.tiff,69ffbf39bfb9cec2d1961220904a90fa999c53aeed5e51f3b4fec5630d3ce793,0,1,7215,5412,5319.0,3252.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5319.0,3252.0,5369.0,3302.0,2500.0,5344.0,3277.0,5319.0,3252.0,5369.0,3302.0,2500.0,1.0,5344.0,3277.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":5344.0,""anchor_y"":3277.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5097,""realized_x1"":5591,""realized_y0"":3030,""realized_y1"":3524,""requested_x0"":5097,""requested_x1"":5591,""requested_y0"":3030,""requested_y1"":3524,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":5344.0,""anchor_y"":3277.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5282,""realized_x1"":5405,""realized_y0"":3215,""realized_y1"":3338,""requested_x0"":5282,""requested_x1"":5405,""requested_y0"":3215,""requested_y1"":3338,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5344.0,""anchor_y"":3277.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5220,""realized_x1"":5467,""realized_y0"":3153,""realized_y1"":3400,""requested_x0"":5220,""requested_x1"":5467,""requested_y0"":3153,""requested_y1"":3400,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
16,007__007__ann106__y1,007,106,1,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,2598.0,705.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2598.0,705.0,2648.0,755.0,2500.0,2623.0,730.0,2598.0,705.0,2648.0,755.0,2500.0,1.0,2623.0,730.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":2623.0,""anchor_y"":730.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2376,""realized_x1"":2870,""realized_y0"":483,""realized_y1"":977,""requested_x0"":2376,""requested_x1"":2870,""requested_y0"":483,""requested_y1"":977,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2623.0,""anchor_y"":730.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2561,""realized_x1"":2684,""realized_y0"":668,""realized_y1"":791,""requested_x0"":2561,""requested_x1"":2684,""requested_y0"":668,""requested_y1"":791,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2623.0,""anchor_y"":730.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2499,""realized_x1"":2746,""realized_y0"":606,""realized_y1"":853,""requested_x0"":2499,""requested_x1"":2746,""requested_y0"":606,""requested_y1"":853,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
17,007__007__ann107__y1,007,107,1,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,1794.0,628.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1794.0,628.0,1844.0,678.0,2500.0,1819.0,653.0,1794.0,628.0,1844.0,678.0,2500.0,1.0,1819.0,653.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":1819.0,""anchor_y"":653.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1572,""realized_x1"":2066,""realized_y0"":406,""realized_y1"":900,""requested_x0"":1572,""requested_x1"":2066,""requested_y0"":406,""requested_y1"":900,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1819.0,""anchor_y"":653.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1757,""realized_x1"":1880,""realized_y0"":591,""realized_y1"":714,""requested_x0"":1757,""requested_x1"":1880,""requested_y0"":591,""requested_y1"":714,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1819.0,""anchor_y"":653.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1695,""realized_x1"":1942,""realized_y0"":529,""realized_y1"":776,""requested_x0"":1695,""requested_x1"":1942,""requested_y0"":529,""requested_y1"":776,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
18,007__007__ann108__y1,007,108,1,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,1083.0,752.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1083.0,752.0,1133.0,802.0,2500.0,1108.0,777.0,1083.0,752.0,1133.0,802.0,2500.0,1.0,1108.0,777.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":1108.0,""anchor_y"":777.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":861,""realized_x1"":1355,""realized_y0"":530,""realized_y1"":1024,""requested_x0"":861,""requested_x1"":1355,""requested_y0"":530,""requested_y1"":1024,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1108.0,""anchor_y"":777.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1046,""realized_x1"":1169,""realized_y0"":715,""realized_y1"":838,""requested_x0"":1046,""requested_x1"":1169,""requested_y0"":715,""requested_y1"":838,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1108.0,""anchor_y"":777.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":984,""realized_x1"":1231,""realized_y0"":653,""realized_y1"":900,""requested_x0"":984,""requested_x1"":1231,""requested_y0"":653,""requested_y1"":900,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
19,007__007__ann109__y0,007,109,0,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,250.0,120.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,250.0,120.0,300.0,170.0,2500.0,275.0,145.0,250.0,120.0,300.0,170.0,2500.0,1.0,275.0,145.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":275.0,""anchor_y"":145.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.2935222672064777,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":28,""realized_x1"":522,""realized_y0"":0,""realized_y1"":494,""requested_x0"":28,""requested_x1"":522,""requested_y0"":-102,""requested_y1"":392,""shift_x"":0,""shift_y"":102,""side_px"":494,""token_start_col"":6,""token_start_row"":2},""28um"":{""anchor_x"":275.0,""anchor_y"":145.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":213,""realized_x1"":336,""realized_y0"":83,""realized_y1"":206,""requested_x0"":213,""requested_x1"":336,""requested_y0"":83,""requested_y1"":206,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":275.0,""anchor_y"":145.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":151,""realized_x1"":398,""realized_y0"":21,""realized_y1"":268,""requested_x0"":151,""requested_x1"":398,""requested_y0"":21,""requested_y1"":268,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
20,007__007__ann110__y0,007,110,0,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,124.0,761.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,124.0,761.0,174.0,811.0,2500.0,149.0,786.0,124.0,761.0,174.0,811.0,2500.0,1.0,149.0,786.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":149.0,""anchor_y"":786.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.3016194331983806,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":0,""realized_x1"":494,""realized_y0"":539,""realized_y1"":1033,""requested_x0"":-98,""requested_x1"":396,""requested_y0"":539,""requested_y1"":1033,""shift_x"":98,""shift_y"":0,""side_px"":494,""token_start_col"":2,""token_start_row"":6},""28um"":{""anchor_x"":149.0,""anchor_y"":786.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":87,""realized_x1"":210,""realized_y0"":724,""realized_y1"":847,""requested_x0"":87,""requested_x1"":210,""requested_y0"":724,""requested_y1"":847,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":149.0,""anchor_y"":786.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":25,""realized_x1"":272,""realized_y0"":662,""realized_y1"":909,""requested_x0"":25,""requested_x1"":272,""requested_y0"":662,""requested_y1"":909,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
21,007__007__ann111__y1,007,111,1,train,7,datasets/midogpp/raw/MIDOGpp/images/007.tiff,21d22bf0931bf1c0ee7830a9f01e0157ee70710e0ffcdf4ad214bb5a45f7b887,0,1,7215,5412,2894.0,324.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2894.0,324.0,2944.0,374.0,2500.0,2919.0,349.0,2894.0,324.0,2944.0,374.0,2500.0,1.0,2919.0,349.0,0.0,0.0,False,0.22690727175272468,0.22690727175272468,tiff,"{""112um"":{""anchor_x"":2919.0,""anchor_y"":349.0,""fov_um"":112.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2672,""realized_x1"":3166,""realized_y0"":102,""realized_y1"":596,""requested_x0"":2672,""requested_x1"":3166,""requested_y0"":102,""requested_y1"":596,""shift_x"":0,""shift_y"":0,""side_px"":494,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2919.0,""anchor_y"":349.0,""fov_um"":28.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5040650406504065,""p_y"":0.5040650406504065,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2857,""realized_x1"":2980,""realized_y0"":287,""realized_y1"":410,""requested_x0"":2857,""requested_x1"":2980,""requested_y0"":287,""requested_y1"":410,""shift_x"":0,""shift_y"":0,""side_px"":123,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2919.0,""anchor_y"":349.0,""fov_um"":56.0,""mpp_x"":0.22690727175272468,""mpp_y"":0.22690727175272468,""p_x"":0.5020242914979757,""p_y"":0.5020242914979757,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2795,""realized_x1"":3042,""realized_y0"":225,""realized_y1"":472,""requested_x0"":2795,""requested_x1"":3042,""requested_y0"":225,""requested_y1"":472,""shift_x"":0,""shift_y"":0,""side_px"":247,""token_start_col"":6,""token_start_row"":6}}"
