sample_id,case_id,image_path,annotation_id,bbox_x,bbox_y,bbox_w,bbox_h,patch_center_x,patch_center_y,label,label_name,scanner_model,lab_or_origin,tumor_type,species,resolution,domain_axis,domain_name,domain_id,center,magnification,split,negative_match_scope
469__469__ann22913__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22913__y1.jpg,22913,249,1321,50,50,274,1346,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22914__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22914__y1.jpg,22914,1334,1137,50,50,1359,1162,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22915__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22915__y1.jpg,22915,610,1598,50,50,635,1623,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22916__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22916__y1.jpg,22916,4539,1635,50,50,4564,1660,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22917__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22917__y1.jpg,22917,4987,1196,50,50,5012,1221,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22918__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22918__y0.jpg,22918,100,1860,50,50,125,1885,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22919__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22919__y1.jpg,22919,2738,2221,50,50,2763,2246,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22920__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22920__y0.jpg,22920,2617,1899,50,50,2642,1924,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22921__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22921__y1.jpg,22921,4266,2099,50,50,4291,2124,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22922__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22922__y1.jpg,22922,5540,2134,50,50,5565,2159,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
469__469__ann22923__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22923__y0.jpg,22923,390,3508,50,50,415,3533,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22924__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22924__y1.jpg,22924,2285,2966,50,50,2310,2991,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22925__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22925__y0.jpg,22925,2881,3317,50,50,2906,3342,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22926__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22926__y1.jpg,22926,4144,3475,50,50,4169,3500,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22927__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22927__y0.jpg,22927,3324,2800,50,50,3349,2825,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22928__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22928__y1.jpg,22928,6278,3357,50,50,6303,3382,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22929__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22929__y1.jpg,22929,2868,4278,50,50,2893,4303,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22930__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22930__y1.jpg,22930,4815,4013,50,50,4840,4038,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22931__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22931__y0.jpg,22931,5451,3804,50,50,5476,3829,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22932__y1,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22932__y1.jpg,22932,1104,4714,50,50,1129,4739,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_domain_same_split
469__469__ann22933__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22933__y0.jpg,22933,983,4841,50,50,1008,4866,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
469__469__ann22934__y0,469,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/469__469__ann22934__y0.jpg,22934,5377.5,-10.5,50,50,5402.5,14.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22936__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22936__y1.jpg,22936,252,230,50,50,277,255,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22937__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22937__y0.jpg,22937,2691,641,50,50,2716,666,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22938__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22938__y0.jpg,22938,4273,651,50,50,4298,676,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22939__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22939__y1.jpg,22939,4871,351,50,50,4896,376,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22940__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22940__y1.jpg,22940,1094,1076,50,50,1119,1101,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22941__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22941__y1.jpg,22941,293,1779,50,50,318,1804,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22942__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22942__y0.jpg,22942,1077,1600,50,50,1102,1625,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22945__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22945__y1.jpg,22945,2964,1038,50,50,2989,1063,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22946__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22946__y1.jpg,22946,2048,1895,50,50,2073,1920,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22947__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22947__y0.jpg,22947,1867,2407,50,50,1892,2432,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22948__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22948__y1.jpg,22948,2581,2384,50,50,2606,2409,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22949__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22949__y1.jpg,22949,2933,1976,50,50,2958,2001,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22950__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22950__y1.jpg,22950,5541,2277,50,50,5566,2302,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22953__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22953__y1.jpg,22953,1249,2728,50,50,1274,2753,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22955__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22955__y0.jpg,22955,386,3319,50,50,411,3344,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22956__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22956__y1.jpg,22956,1609,3280,50,50,1634,3305,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22958__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22958__y0.jpg,22958,5827,2937,50,50,5852,2962,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22961__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22961__y0.jpg,22961,3987,3798,50,50,4012,3823,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22963__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22963__y1.jpg,22963,1966,4842,50,50,1991,4867,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22964__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22964__y1.jpg,22964,4451,4512,50,50,4476,4537,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22965__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22965__y1.jpg,22965,5660,4854,50,50,5685,4879,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22968__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22968__y1.jpg,22968,1646,14,50,50,1671,39,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22969__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22969__y1.jpg,22969,5188.5,3040.5,50,50,5213.5,3065.5,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann22970__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22970__y0.jpg,22970,4589.5,4100,50,50,4614.5,4125,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22975__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22975__y0.jpg,22975,4506,2420,50,50,4531,2445,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22976__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22976__y0.jpg,22976,3974.5,2537.5,50,50,3999.5,2562.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22978__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22978__y0.jpg,22978,3633,2705,50,50,3658,2730,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22980__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22980__y0.jpg,22980,2446,1804,50,50,2471,1829,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22981__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22981__y0.jpg,22981,5983,1223,50,50,6008,1248,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22988__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22988__y0.jpg,22988,4935.5,2555.5,50,50,4960.5,2580.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22991__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22991__y0.jpg,22991,4589,3528,50,50,4614,3553,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22992__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22992__y0.jpg,22992,1469.5,4077.5,50,50,1494.5,4102.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann22994__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22994__y0.jpg,22994,1707,2887,50,50,1732,2912,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann22999__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann22999__y0.jpg,22999,3407.5,2249.5,50,50,3432.5,2274.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann23006__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23006__y0.jpg,23006,2292,3357.5,50,50,2317,3382.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann23015__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23015__y0.jpg,23015,3208.5,2094,50,50,3233.5,2119,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann23018__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23018__y0.jpg,23018,408,3523,50,50,433,3548,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann23021__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23021__y0.jpg,23021,2580,415,50,50,2605,440,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
470__470__ann23025__y1,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23025__y1.jpg,23025,5705.5,2209,50,50,5730.5,2234,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,positive_same_case
470__470__ann23033__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23033__y0.jpg,23033,3104,4324.5,50,50,3129,4349.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_domain_same_split
470__470__ann23035__y0,470,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/470__470__ann23035__y0.jpg,23035,1236,4517,50,50,1261,4542,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,train,same_case
471__471__ann23039__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23039__y0.jpg,23039,2794,277,50,50,2819,302,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23040__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23040__y0.jpg,23040,3109,426,50,50,3134,451,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23041__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23041__y1.jpg,23041,4732,224,50,50,4757,249,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23042__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23042__y1.jpg,23042,4370,923,50,50,4395,948,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23043__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23043__y0.jpg,23043,1015,1003,50,50,1040,1028,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23044__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23044__y1.jpg,23044,3387,1664,50,50,3412,1689,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23045__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23045__y1.jpg,23045,3799,1788,50,50,3824,1813,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23046__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23046__y0.jpg,23046,3943,1738,50,50,3968,1763,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23047__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23047__y1.jpg,23047,3344,1789,50,50,3369,1814,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23048__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23048__y1.jpg,23048,4519,1762,50,50,4544,1787,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23049__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23049__y0.jpg,23049,6457,1360,50,50,6482,1385,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
